ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
10016,Manhattan,Gramercy Park and Murray Hill,2009,"$4,764,280,000 ","30,681",155284,"$171,601",171601,233253.81,,,,,,,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.223066352,0.223066352,0.246505742,0.246505742,0.52,0.00919831,,,1248,17,622,3,1,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10016,Manhattan,Gramercy Park and Murray Hill,2010,"$5,645,724,000 ","31,109",181482,"$197,393",197393,277521.44,,,,,,,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.294625634,0.294625634,0.320457025,0.320457025,0.51,0,,,1160,26,739,1,1,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10016,Manhattan,Gramercy Park and Murray Hill,2011,"$6,156,381,000 ","31,296",196715,"$207,328",207328,241634.66,"$102,796.00 ","$156,390.00 ",$981.27 ,73.50%,3.90%,22.60%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.284661062,0.284661062,0.300018223,0.300018223,0.51,0.00919831,,,1136,20,858,3,1,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10016,Manhattan,Gramercy Park and Murray Hill,2012,"$6,288,674,000 ","31,020",202730,"$209,272",209272,322252.63,"$101,979.00 ","$155,302.00 ","$1,003.88 ",72.80%,4.10%,23.10%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.312320609,0.312320609,0.322399582,0.322399582,0.54,0.007321137,,,1242,22,968,3,4,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10016,Manhattan,Gramercy Park and Murray Hill,2013,"$8,730,077,000 ","30,970",281888,"$286,685",286685,280700.23,"$105,324.00 ","$155,107.00 ","$1,075.87 ",72.60%,4.20%,23.20%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.34012473,0.34012473,0.345912292,0.345912292,0.6,0,0,0,1150,27,947,7,6,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10016,Manhattan,Gramercy Park and Murray Hill,2014,"$7,399,251,000 ","32,020",231082,"$231,313",231313,305303.75,"$103,960.00 ","$152,088.00 ","$1,197.66 ",70.70%,4.20%,25.10%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.393087151,0.393087151,0.393480238,0.393480238,0.66,0.00919831,6,1,1181,25,1012,4,4,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10016,Manhattan,Gramercy Park and Murray Hill,2015,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2016,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.458492703,0.458492703,0.452608788,0.452608788,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2017,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.465298989,0.465298989,0.450321303,0.450321303,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2018,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2019,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2020,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2021,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2022,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2023,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2024,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10016,Manhattan,Gramercy Park and Murray Hill,2024,"$7,576,861,000 ","32,430",233637,"$233,637",233637,303754.5,"$104,826.00 ","$152,944.00 ","$1,277.40 ",71.70%,3.80%,24.50%,Y,1,33 St,1,6,5,0,5.968,0.5,40.745224,-73.978297,"10017, 10018, 10001, 10010",0.438607068,0.438607068,0.438607068,0.438607068,0.71,0.00919831,17,4,1198,17,999,20,6,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2001,"$2,643,708,000 ","9,350",282750,"$378,256",378256,425873.05,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",,,,,,0,,,,19,740,3,2,green,98,52061.08675,80382.83593,0,0
10017,Manhattan,Gramercy Park and Murray Hill,2002,"$2,523,930,000 ","8,921",282920,"$372,523",372523,346519.39,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",,,,,,0,,,,15,718,6,1,green,98,51446.63339,78836.50594,0,0
10017,Manhattan,Gramercy Park and Murray Hill,2004,"$3,641,102,000 ","16,105",226085,"$283,344",283344,295715.78,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",,,,,,0,,,,10,869,1,2,green,98,43532.17044,63267.33923,0,0
10017,Manhattan,Gramercy Park and Murray Hill,2005,"$3,631,540,000 ","15,489",234459,"$284,177",284177,364107.21,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.183055158,0.183055158,0.221872997,0.221872997,0.41,0,,,,23,872,3,1,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10017,Manhattan,Gramercy Park and Murray Hill,2006,"$3,708,987,000 ","15,386",241062,"$283,121",283121,367075.15,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.200055967,0.200055967,0.234960193,0.234960193,0.47,0,,,903,25,796,3,0,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10017,Manhattan,Gramercy Park and Murray Hill,2007,"$4,136,303,000 ","15,557",265881,"$303,764",303764,416504.67,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.21008855,0.21008855,0.240022553,0.240022553,0.49,0,,,827,14,887,10,3,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10017,Manhattan,Gramercy Park and Murray Hill,2008,"$3,540,568,000 ","15,803",224044,"$246,596",246596,302903.5,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.222988773,0.222988773,0.245434331,0.245434331,0.49,0,,,768,17,849,1,3,blue,65,44541.41962,64579.99543,0.890607641,1.042492584
10017,Manhattan,Gramercy Park and Murray Hill,2009,"$3,113,012,000 ","14,400",216181,"$238,897",238897,286372.7,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.205245426,0.205245426,0.226812227,0.226812227,0.46,0,,,687,11,725,2,1,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10017,Manhattan,Gramercy Park and Murray Hill,2010,"$3,438,505,000 ","14,929",230324,"$250,518",250518,355744.33,,,,,,,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.291827545,0.291827545,0.317413613,0.317413613,0.48,0,,,649,12,812,0,0,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10017,Manhattan,Gramercy Park and Murray Hill,2011,"$3,723,087,000 ","15,328",242895,"$255,999",255999,295468.26,"$105,974.00 ","$157,961.00 ","$1,033.43 ",77%,3.70%,19.20%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.290751242,0.290751242,0.306436962,0.306436962,0.48,0,,,606,12,989,3,1,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10017,Manhattan,Gramercy Park and Murray Hill,2012,"$4,560,536,000 ","11,640",391799,"$404,443",404443,342163.59,"$108,250.00 ","$166,033.00 ","$1,016.26 ",78.20%,3.50%,18.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.296810866,0.296810866,0.306389321,0.306389321,0.52,0,,,591,15,1024,0,1,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10017,Manhattan,Gramercy Park and Murray Hill,2013,"$4,079,743,000 ","11,870",343702,"$349,550",349550,356953.04,"$100,652.00 ","$157,023.00 ","$1,082.31 ",77.70%,3.40%,18.70%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.327251769,0.327251769,0.332820285,0.332820285,0.54,0,1,0,557,12,937,3,0,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10017,Manhattan,Gramercy Park and Murray Hill,2014,"$4,575,496,000 ","12,060",379394,"$379,773",379773,372831.96,"$102,165.00 ","$161,962.00 ","$1,170.72 ",77.90%,2.90%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.370915358,0.370915358,0.371286273,0.371286273,0.61,0,25,4,537,20,969,1,3,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10017,Manhattan,Gramercy Park and Murray Hill,2015,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2016,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.404220371,0.404220371,0.399032942,0.399032942,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2017,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.440560834,0.440560834,0.426379453,0.426379453,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2018,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2019,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2020,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2021,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2022,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2023,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2024,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10017,Manhattan,Gramercy Park and Murray Hill,2024,"$5,231,429,000 ","12,280",426012,"$426,012",426012,337735.75,"$106,421.00 ","$160,725.00 ","$1,269.86 ",78.10%,2.70%,19.10%,Y,3,"Grand Central - 42 St, Grand Central - 42 St, Grand Central - 42 St",4,"4, 5, 7, S",4,3,3.951,0.3,40.75236,-73.972493,"10022, 10036, 10018, 10016",0.399422443,0.399422443,0.399422443,0.399422443,0.67,0,35,2,597,19,1032,5,0,blue,65,46874.6,69680,0.890887346,0.913241778
10018,Manhattan,Chelsea and Clinton,2001,"$1,205,099,000 ","2,501",481847,"$644,602",644602,261004.76,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",,,,,,0,,,,10,569,1,2,green,98,52061.08675,80382.83593,0,0
10018,Manhattan,Chelsea and Clinton,2002,"$1,069,935,000 ","2,722",393069,"$517,557",517557,228001.95,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",,,,,,0,,,,15,496,0,1,green,98,51446.63339,78836.50594,0,0
10018,Manhattan,Chelsea and Clinton,2004,"$1,424,687,000 ","3,963",359497,"$450,545",450545,189597.11,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.433190578,,0.542902723,,,0,,,,19,644,11,3,green,98,43532.17044,63267.33923,0,0
10018,Manhattan,Chelsea and Clinton,2005,"$2,147,488,000 ","4,251",505172,"$612,296",612296,202043.28,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.472742684,0.472742684,0.572990334,0.572990334,0.37,0,,,,8,538,3,3,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10018,Manhattan,Chelsea and Clinton,2006,"$2,019,575,000 ","4,262",473856,"$556,531",556531,214795.42,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.562633833,0.562633833,0.660797857,0.660797857,0.41,0,,,1601,16,559,5,2,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10018,Manhattan,Chelsea and Clinton,2007,"$2,475,287,000 ","4,393",563462,"$643,746",643746,231020.3,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.633877587,0.633877587,0.724194234,0.724194234,0.42,0,,,1355,26,645,13,8,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10018,Manhattan,Chelsea and Clinton,2008,"$1,662,539,000 ","4,416",376481,"$414,377",414377,188245.78,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.647439329,0.647439329,0.712609144,0.712609144,0.43,0,,,1303,8,596,5,9,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10018,Manhattan,Chelsea and Clinton,2009,"$1,775,674,000 ","5,190",342134,"$378,085",378085,184415.99,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.610010707,0.610010707,0.674109477,0.674109477,0.4,0,,,1206,13,545,4,2,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10018,Manhattan,Chelsea and Clinton,2010,"$2,897,131,000 ","5,936",488061,"$530,852",530852,191577.42,,,,,,,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.589088151,0.589088151,0.640736633,0.640736633,0.43,0,,,1096,12,588,5,2,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10018,Manhattan,Chelsea and Clinton,2011,"$2,184,827,000 ","6,081",359287,"$378,670",378670,194726.02,"$84,850.00 ","$126,491.00 ","$1,155.00 ",69.60%,4%,26.50%,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.618308351,0.618308351,0.651665429,0.651665429,0.43,0,,,1046,10,658,11,5,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10018,Manhattan,Chelsea and Clinton,2012,"$3,043,218,000 ","6,070",501354,"$517,533",517533,241680.76,"$87,813.00 ","$125,824.00 ","$1,282.00 ",72.20%,4.60%,23.10%,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.686295503,0.686295503,0.70844311,0.70844311,0.46,0,,,1107,19,685,6,3,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10018,Manhattan,Chelsea and Clinton,2013,"$2,550,416,000 ","6,230",409377,"$416,343",416343,250059.06,"$104,635.00 ","$139,891.00 ","$1,391.33 ",77.50%,4.30%,18.20%,Y,5,"Times Sq - 42 St, 42 St - Port Authority Bus Terminal, 42 St - Bryant Pk, Times Sq - 42 St, 34 St - 11 Av",12,"N, Q, R, W, A, C, E, B, D, F, M, 7",1,0,9.603,0.3,40.755319,-73.993114,"10036, 10017, 10001, 10016",0.744825125,0.744825125,0.757499069,0.757499069,0.49,0,2,0,1255,13,661,8,4,green,98,43815.08331,64311.00676,0.775961819,0.83549439
